u-kfe8Yc3Plm-Sk8gRAB4tI,q-nU1fJfR3fL-lRNSw6jwQ3,What would it be like if the Orange and Green Lines could handle rush-hour traffic? Actually what would it be like if the trains could hold more people?,Reliability,1/29/15 18:50,02118
u-FmNFAzi9M8-byZl4imsAw,q-EVrN4beqDi-vsaSZr3sIK,In the winter Boston Public Works have to prepare for snow storms early. The roads should be sanded and salted. The side streets should be plowed as well as the main roads. The handicap ramps are blocked y snow piles. The MBTA should continue the late night service that they are trying out.,Reliability,3/9/15 12:16,02118
u-x8lEqiXxqm-1kD21TjgSm,q-G25PVyJmyW-1YnPoj3qU4,Will the MBTA create late night service?,Reliability,3/9/15 12:17,02118
u-JPhmwChxPB-4VtDmvvV1D,q-bWaGDwGfyV-xy8DtiJmcR,What are they going to do about excessive traffic congestion?,Reliability,1/30/15 12:06,02118
u-GIijEW7BDQ-cv4puAZ1CP,q-LLdIa2iiBQ-GQBIZDSvBX,Can the T run 24 hours?,Reliability,3/9/15 12:06,02118
u-pVX2tmGlpK-k4xNWc04DU,q-vyG5HOy408-8P5Q5Il20a,Will the hours of operation be extended to have a 24 hr system?,Reliability,1/7/15 10:50,02118
u-yQts0qFjuB-5RI4NuisBD,q-WC9X1sWf6g-vquKE8Ap5V,"How can we improve the bus service?  It is supposed to come every 20 minutes and I waited for over an hour to get home 3 days in a row - very hard, especially when it's cold out!",Reliability,3/9/15 12:17,02118
u-BSMgmTBgYG-IewJECkJDw,q-EwAEHf02Rb-UYBGUHE9Xq,What if we could rely on our public transportation system to get us to work during adverse weather conditions? ,Reliability,2/17/15 11:54,02118
u-n6KZfHFkCL-sdOZFijfR6,q-pA1L3T28PF-WxGUt3txzn,Make the #1 bus double length like the silver line.,Reliability,3/9/15 12:16,02118
u-MakTdG0Tju-9ASILOJEyt,q-K0IErPJXqM-OxGtO4PZfd,What's the Olympics going to do to transportation?,Reliability,3/9/15 12:05,02118
u-3Rr3ySC9r0-9m2MQi4pnu,q-3RDLR8inUc-6RwhVRA3Ny,How can you make the #1 bus on time?,Reliability,3/9/15 12:16,02118
u-yRJKmVppGS-9Xpc6vssMv,q-dHEuohcHnq-YFFWn0Xu6u,"Why is our Silver line so slow on the streets? Can we have real BRT like China, Mexico or South Africa? ",Reliability,1/29/15 14:02,02118
u-gJcySkrt79-ckA07yhdrA,q-51uehdTskk-Bj0ukCk8io,How are you going to get me to work at BWH to help my patients during a snow storm?,Resiliency,2/20/15 21:30,02118
u-telDzbrDvz-hXJGpDXv14,q-BcJdAPy1EJ-Vf0M6F44Rh,How does the MBTA plan on organizing the city during the Olympics? Where will all the tourists go?,Resiliency,2/20/15 21:11,02118
u-4gY1zp8gRB-keAN3w1vdX,q-lkLva7XA8c-LWCUtXSJgl,Can we add more lighting at all bus stops to ensure safety?,Safety,1/7/15 10:50,02118
u-NK4XTiFFyK-u0daRMG4dY,q-kadWMQcWji-aa1yPn4IIw,Why don't they do maintenance on the MBTA more often?,Safety,1/7/15 10:50,02118
u-6F2FejKUkH-EfyovnAAyX,q-1OFBpfPPVn-7TIRCCu7or,Will the staff be more kind?,Safety,3/9/15 12:18,02118
u-6iNYyphl8q-RF1qFPrQik,q-ra7NFluQzo-80vDgiEIsa,Will we find ways to use the water and sky to move us around the city?,Sustainability-Climate,1/7/15 10:50,02118
u-lW9lRwsbLG-LVFrWufIhT,q-wr9gQRmIJD-kdC3Q1RODD,"Will Boston ever have an open streets or ""biking-only"" times, like Ciclovia in Bogota, Colombia?",Sustainability-Climate,3/9/15 12:06,02118
u-UlN4sqkApA-VomDGMAU3t,q-oVvmQjffxZ-uKRq3kqGFy,When will more people use non-car transport to get to work?  ,Sustainability-Climate,2/11/15 21:34,02118
u-2cVJs0Fxk5-HlPu9aV9OZ,q-iXzIK5c4mp-oxOQPJu0d0,When will public transit spending surpass road spending?,Sustainability-Climate,2/11/15 21:36,02118
